GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,MIN_TOT,PTS_RATE,FGM_RATE,FGA_RATE,3P Made_RATE,3PA_RATE,FTM_RATE,FTA_RATE,OREB_RATE,DREB_RATE,REB_RATE,AST_RATE,STL_RATE,BLK_RATE,TOV_RATE,MIN_CAT_MIN<10,MIN_CAT_MIN<20,MIN_CAT_MIN<30,MIN_CAT_MIN>30,GP_CAT_GP<28,GP_CAT_GP<56,GP_CAT_GP≥56
77,36.1,18.0,6.5,14.5,44.5,1.4,4.0,34.5,3.7,4.7,78.6,2.0,3.3,5.3,6.6,1.5,0.4,4.0,2779.7000000000003,0.4986149584487534,0.18005540166204984,0.4016620498614958,0.038781163434903045,0.11080332409972297,0.10249307479224377,0.13019390581717452,0.05540166204986149,0.09141274238227146,0.14681440443213295,0.1828254847645429,0.04155124653739612,0.0110803324099723,0.11080332409972297,False,False,False,True,False,False,True
72,21.4,9.3,3.2,7.8,40.7,0.8,2.0,39.7,2.1,2.8,75.2,0.8,1.5,2.3,2.0,0.8,0.0,1.6,1540.8,0.4345794392523365,0.14953271028037385,0.36448598130841126,0.03738317757009346,0.09345794392523364,0.09813084112149534,0.1308411214953271,0.03738317757009346,0.07009345794392524,0.10747663551401869,0.09345794392523364,0.03738317757009346,0.0,0.07476635514018692,False,False,True,False,False,False,True
58,20.6,7.4,3.1,6.6,46.6,0.0,0.2,22.2,1.3,1.7,78.1,2.0,4.1,6.1,1.2,0.5,0.6,1.3,1194.8000000000002,0.3592233009708738,0.15048543689320387,0.320388349514563,0.0,0.009708737864077669,0.06310679611650485,0.08252427184466017,0.09708737864077668,0.1990291262135922,0.29611650485436886,0.05825242718446601,0.02427184466019417,0.029126213592233004,0.06310679611650485,False,False,True,False,False,False,True
77,25.1,7.3,3.1,6.4,48.1,0.0,0.1,25.0,1.1,1.9,58.7,2.7,3.4,6.1,0.6,0.6,0.8,1.0,1932.7,0.2908366533864542,0.12350597609561753,0.2549800796812749,0.0,0.00398406374501992,0.043824701195219126,0.07569721115537847,0.10756972111553785,0.13545816733067728,0.24302788844621512,0.023904382470119518,0.023904382470119518,0.03187250996015936,0.0398406374501992,False,False,True,False,False,False,True
82,20.0,4.4,1.8,3.0,59.5,0.0,0.0,0.0,0.9,1.4,61.4,2.1,3.8,5.9,0.8,0.8,0.1,0.6,1640.0,0.22,0.09,0.15,0.0,0.0,0.045,0.06999999999999999,0.10500000000000001,0.18999999999999997,0.295,0.04000000000000001,0.04000000000000001,0.005000000000000001,0.03,False,True,False,False,False,False,True
77,22.6,6.0,2.2,4.8,46.0,0.9,2.2,40.1,0.7,0.9,71.2,0.9,2.3,3.2,0.9,0.7,0.2,0.8,1740.2,0.2654867256637168,0.09734513274336283,0.21238938053097342,0.03982300884955752,0.09734513274336283,0.030973451327433628,0.03982300884955752,0.03982300884955752,0.10176991150442477,0.1415929203539823,0.03982300884955752,0.030973451327433628,0.008849557522123894,0.035398230088495575,False,False,True,False,False,False,True
61,22.4,9.6,3.6,9.0,40.4,0.2,0.7,26.7,2.1,2.9,74.0,1.0,1.3,2.3,1.9,0.9,0.4,1.9,1366.3999999999999,0.4285714285714286,0.16071428571428573,0.4017857142857143,0.00892857142857143,0.03125,0.09375,0.12946428571428573,0.044642857142857144,0.05803571428571429,0.10267857142857142,0.08482142857142858,0.04017857142857143,0.01785714285714286,0.08482142857142858,False,False,True,False,False,False,True
81,25.4,9.2,3.4,7.8,43.9,0.6,1.8,35.9,1.8,2.3,75.8,0.7,3.5,4.1,1.2,0.6,0.2,1.3,2057.4,0.3622047244094488,0.13385826771653542,0.3070866141732283,0.023622047244094488,0.07086614173228346,0.07086614173228346,0.0905511811023622,0.027559055118110232,0.1377952755905512,0.16141732283464563,0.047244094488188976,0.023622047244094488,0.007874015748031496,0.051181102362204724,False,False,True,False,False,False,True
80,17.8,8.3,3.3,7.3,44.8,0.3,1.1,26.2,1.5,1.9,78.7,0.5,1.0,1.5,2.2,0.7,0.1,1.4,1424.0,0.46629213483146065,0.1853932584269663,0.4101123595505618,0.016853932584269662,0.06179775280898876,0.08426966292134831,0.10674157303370786,0.028089887640449437,0.056179775280898875,0.08426966292134831,0.12359550561797752,0.03932584269662921,0.0056179775280898875,0.07865168539325842,False,True,False,False,False,False,True
38,12.7,3.1,1.2,3.3,36.3,0.4,1.4,26.9,0.4,0.5,73.7,0.3,0.8,1.1,1.8,0.5,0.0,0.7,482.59999999999997,0.2440944881889764,0.09448818897637797,0.25984251968503935,0.03149606299212599,0.11023622047244094,0.03149606299212599,0.03937007874015748,0.02362204724409449,0.06299212598425198,0.08661417322834647,0.14173228346456695,0.03937007874015748,0.0,0.05511811023622047,False,True,False,False,False,True,False
63,11.4,4.2,1.3,2.8,44.6,0.0,0.0,0.0,1.7,2.3,73.6,1.5,1.9,3.4,0.2,0.2,0.3,0.8,718.2,0.368421052631579,0.11403508771929825,0.24561403508771926,0.0,0.0,0.14912280701754385,0.20175438596491224,0.13157894736842105,0.16666666666666663,0.2982456140350877,0.01754385964912281,0.01754385964912281,0.026315789473684206,0.07017543859649124,False,True,False,False,False,False,True
81,16.8,8.9,3.3,7.0,46.7,0.2,0.7,32.2,2.1,2.9,74.5,0.6,1.3,2.0,3.9,1.2,0.0,1.8,1360.8,0.5297619047619048,0.19642857142857145,0.4166666666666667,0.011904761904761904,0.041666666666666664,0.125,0.17261904761904762,0.03571428571428572,0.07738095238095238,0.11904761904761905,0.23214285714285712,0.07142857142857144,0.0,0.10714285714285715,False,True,False,False,False,False,True
54,19.8,6.0,2.3,5.2,44.3,0.2,0.5,32.1,1.2,1.7,72.2,0.4,1.1,1.5,1.9,0.7,0.1,1.1,1069.2,0.30303030303030304,0.11616161616161615,0.26262626262626265,0.010101010101010102,0.025252525252525252,0.0606060606060606,0.08585858585858586,0.020202020202020204,0.05555555555555556,0.07575757575757576,0.09595959595959595,0.03535353535353535,0.005050505050505051,0.05555555555555556,False,True,False,False,False,True,False
47,8.9,4.2,1.5,4.0,38.3,0.0,0.0,0.0,1.1,1.6,68.8,0.2,0.4,0.6,0.4,0.5,0.1,0.7,418.3,0.47191011235955055,0.16853932584269662,0.449438202247191,0.0,0.0,0.12359550561797752,0.1797752808988764,0.02247191011235955,0.0449438202247191,0.06741573033707865,0.0449438202247191,0.056179775280898875,0.011235955056179775,0.07865168539325842,True,False,False,False,False,True,False
80,24.0,9.2,3.4,7.5,46.1,0.1,0.3,20.8,2.2,2.6,83.9,0.5,1.9,2.4,5.5,1.3,0.3,1.8,1920.0,0.38333333333333336,0.14166666666666666,0.3125,0.004166666666666667,0.0125,0.09166666666666666,0.10833333333333334,0.020833333333333332,0.07916666666666666,0.1,0.22916666666666666,0.05416666666666667,0.0125,0.075,False,False,True,False,False,False,True
54,17.3,5.9,2.0,5.4,37.4,0.6,1.7,37.0,1.3,1.7,76.3,0.7,1.9,2.6,1.6,0.6,0.1,1.2,934.2,0.34104046242774566,0.11560693641618497,0.31213872832369943,0.03468208092485549,0.09826589595375722,0.07514450867052024,0.09826589595375722,0.040462427745664734,0.10982658959537571,0.15028901734104047,0.09248554913294797,0.03468208092485549,0.005780346820809248,0.06936416184971098,False,True,False,False,False,True,False
12,6.3,1.7,0.5,1.7,30.0,0.1,0.5,16.7,0.6,1.0,58.3,0.2,0.5,0.7,1.2,0.3,0.2,0.9,75.6,0.2698412698412698,0.07936507936507937,0.2698412698412698,0.015873015873015876,0.07936507936507937,0.09523809523809523,0.15873015873015875,0.03174603174603175,0.07936507936507937,0.1111111111111111,0.19047619047619047,0.047619047619047616,0.03174603174603175,0.14285714285714288,True,False,False,False,True,False,False
78,23.5,6.4,2.4,5.8,41.8,0.1,0.4,20.7,1.5,2.4,64.7,0.9,2.8,3.7,3.8,1.6,0.1,1.8,1833.0,0.2723404255319149,0.10212765957446808,0.24680851063829787,0.00425531914893617,0.01702127659574468,0.06382978723404255,0.10212765957446808,0.03829787234042553,0.11914893617021276,0.1574468085106383,0.16170212765957445,0.06808510638297872,0.00425531914893617,0.07659574468085106,False,False,True,False,False,False,True
67,16.9,5.1,2.0,3.4,59.6,0.0,0.0,0.0,1.1,1.8,57.7,1.6,2.9,4.5,0.6,0.5,0.3,0.8,1132.3,0.30177514792899407,0.1183431952662722,0.20118343195266272,0.0,0.0,0.0650887573964497,0.10650887573964499,0.09467455621301776,0.17159763313609466,0.26627218934911245,0.03550295857988166,0.02958579881656805,0.01775147928994083,0.04733727810650888,False,True,False,False,False,False,True
80,14.8,4.5,1.9,3.6,51.9,0.0,0.0,0.0,0.8,1.5,52.0,1.4,3.5,4.8,1.1,0.2,1.5,1.6,1184.0,0.30405405405405406,0.12837837837837837,0.24324324324324326,0.0,0.0,0.05405405405405406,0.10135135135135136,0.0945945945945946,0.23648648648648649,0.32432432432432434,0.07432432432432433,0.013513513513513514,0.10135135135135136,0.10810810810810811,False,True,False,False,False,False,True
50,31.2,10.9,4.3,9.2,46.5,1.4,3.3,43.3,0.9,1.4,63.9,0.5,1.1,1.7,1.9,0.5,0.2,1.3,1560.0,0.34935897435897434,0.13782051282051283,0.2948717948717948,0.04487179487179487,0.10576923076923077,0.028846153846153848,0.04487179487179487,0.016025641025641024,0.03525641025641026,0.05448717948717949,0.060897435897435896,0.016025641025641024,0.00641025641025641,0.041666666666666664,False,False,False,True,False,True,False
75,18.6,5.9,2.1,5.4,38.6,1.0,2.7,37.1,0.7,0.9,82.1,0.2,1.3,1.6,2.8,0.8,0.1,1.7,1395.0,0.3172043010752688,0.11290322580645161,0.2903225806451613,0.053763440860215055,0.14516129032258066,0.03763440860215054,0.04838709677419355,0.010752688172043012,0.06989247311827956,0.08602150537634409,0.15053763440860216,0.043010752688172046,0.005376344086021506,0.0913978494623656,False,True,False,False,False,False,True
80,19.8,6.7,2.5,5.2,47.8,0.4,1.1,33.3,1.4,1.7,81.2,0.7,2.3,3.1,0.8,0.5,0.2,1.1,1584.0,0.3383838383838384,0.12626262626262627,0.26262626262626265,0.020202020202020204,0.05555555555555555,0.0707070707070707,0.08585858585858586,0.03535353535353535,0.11616161616161616,0.15656565656565657,0.04040404040404041,0.025252525252525252,0.010101010101010102,0.05555555555555555,False,True,False,False,False,False,True
40,10.5,4.4,1.7,4.4,39.1,0.7,1.9,37.3,0.3,0.3,91.7,0.1,0.7,0.8,0.5,0.1,0.0,0.5,420.0,0.41904761904761906,0.1619047619047619,0.41904761904761906,0.06666666666666667,0.18095238095238095,0.02857142857142857,0.02857142857142857,0.009523809523809525,0.06666666666666667,0.0761904761904762,0.047619047619047616,0.009523809523809525,0.0,0.047619047619047616,False,True,False,False,False,True,False
61,23.2,6.2,2.4,6.4,37.2,0.5,1.4,32.6,1.0,1.8,54.6,0.3,1.5,1.8,2.1,0.4,0.1,1.2,1415.2,0.2672413793103448,0.10344827586206896,0.27586206896551724,0.021551724137931032,0.060344827586206885,0.043103448275862065,0.07758620689655173,0.01293103448275862,0.06465517241379311,0.07758620689655173,0.09051724137931033,0.017241379310344827,0.004310344827586207,0.05172413793103448,False,False,True,False,False,False,True
51,8.0,2.2,0.9,2.2,40.4,0.1,0.5,25.0,0.3,0.3,81.3,0.3,0.7,0.9,1.5,0.5,0.1,0.7,408.0,0.275,0.1125,0.275,0.0125,0.0625,0.0375,0.0375,0.0375,0.0875,0.1125,0.1875,0.0625,0.0125,0.0875,True,False,False,False,False,True,False
49,7.6,1.8,0.7,1.8,35.6,0.0,0.2,22.2,0.5,0.7,75.0,0.6,1.0,1.6,0.3,0.2,0.2,0.3,372.4,0.2368421052631579,0.09210526315789473,0.2368421052631579,0.0,0.026315789473684213,0.06578947368421054,0.09210526315789473,0.07894736842105263,0.13157894736842107,0.2105263157894737,0.039473684210526314,0.026315789473684213,0.026315789473684213,0.039473684210526314,True,False,False,False,False,True,False
74,11.6,3.1,1.3,3.1,41.6,0.0,0.1,25.0,0.6,0.9,65.2,0.8,1.1,1.9,0.7,0.5,0.2,0.3,858.4,0.26724137931034486,0.11206896551724138,0.26724137931034486,0.0,0.008620689655172414,0.05172413793103448,0.07758620689655174,0.06896551724137931,0.09482758620689656,0.16379310344827586,0.06034482758620689,0.04310344827586207,0.017241379310344827,0.02586206896551724,False,True,False,False,False,False,True
71,21.1,6.4,2.5,5.1,49.0,0.0,0.2,0.0,1.4,1.8,80.3,0.5,1.7,2.2,3.4,1.1,0.1,1.6,1498.1000000000001,0.30331753554502366,0.11848341232227487,0.2417061611374407,0.0,0.00947867298578199,0.06635071090047392,0.08530805687203791,0.023696682464454975,0.08056872037914692,0.1042654028436019,0.16113744075829384,0.05213270142180095,0.004739336492890995,0.07582938388625592,False,False,True,False,False,False,True
61,14.8,6.1,2.1,4.8,44.6,0.9,2.3,38.4,1.0,1.1,84.3,0.3,1.3,1.5,0.9,0.2,0.2,0.7,902.8000000000001,0.4121621621621621,0.14189189189189189,0.3243243243243243,0.06081081081081081,0.15540540540540537,0.06756756756756756,0.07432432432432433,0.020270270270270268,0.08783783783783783,0.10135135135135134,0.06081081081081081,0.013513513513513514,0.013513513513513514,0.047297297297297286,False,True,False,False,False,False,True
81,11.7,4.7,2.0,4.6,44.2,0.0,0.1,20.0,0.6,0.8,76.6,0.4,0.8,1.2,0.9,0.4,0.1,0.7,947.6999999999999,0.4017094017094017,0.17094017094017094,0.39316239316239315,0.0,0.008547008547008548,0.05128205128205129,0.06837606837606838,0.03418803418803419,0.06837606837606838,0.10256410256410257,0.07692307692307694,0.03418803418803419,0.008547008547008548,0.05982905982905983,False,True,False,False,False,False,True
34,21.1,6.4,2.6,6.0,43.9,1.0,2.4,39.8,0.1,0.2,57.1,0.5,3.1,3.6,1.3,0.6,0.5,1.1,717.4000000000001,0.30331753554502366,0.12322274881516587,0.28436018957345965,0.04739336492890995,0.11374407582938387,0.004739336492890995,0.00947867298578199,0.023696682464454975,0.14691943127962084,0.17061611374407581,0.061611374407582936,0.028436018957345967,0.023696682464454975,0.05213270142180095,False,False,True,False,False,True,False
78,22.6,7.5,2.8,6.1,46.2,0.4,1.2,32.3,1.5,1.9,77.7,1.7,3.2,4.9,1.2,0.7,0.8,1.0,1762.8000000000002,0.331858407079646,0.12389380530973448,0.2699115044247787,0.017699115044247787,0.053097345132743355,0.0663716814159292,0.08407079646017697,0.07522123893805309,0.1415929203539823,0.2168141592920354,0.053097345132743355,0.03097345132743362,0.035398230088495575,0.04424778761061946,False,False,True,False,False,False,True
65,9.5,5.0,2.1,4.4,47.6,0.0,0.4,7.1,0.8,1.0,82.8,0.6,0.9,1.5,1.2,0.1,0.0,0.8,617.5,0.5263157894736842,0.22105263157894736,0.4631578947368421,0.0,0.042105263157894736,0.08421052631578947,0.10526315789473684,0.06315789473684211,0.09473684210526316,0.15789473684210525,0.12631578947368421,0.010526315789473684,0.0,0.08421052631578947,True,False,False,False,False,False,True
42,10.0,3.8,1.3,3.7,35.7,0.4,1.4,28.3,0.8,1.0,78.6,0.5,1.1,1.7,0.7,0.3,0.2,0.5,420.0,0.38,0.13,0.37,0.04,0.13999999999999999,0.08,0.1,0.05,0.11,0.16999999999999998,0.06999999999999999,0.03,0.02,0.05,True,False,False,False,False,True,False
40,11.7,6.5,2.7,5.4,50.9,0.0,0.1,0.0,1.0,1.2,85.1,0.5,0.6,1.2,1.2,0.5,0.0,0.8,468.0,0.5555555555555556,0.23076923076923078,0.46153846153846156,0.0,0.008547008547008548,0.08547008547008547,0.10256410256410256,0.042735042735042736,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.042735042735042736,0.0,0.06837606837606838,False,True,False,False,False,True,False
80,21.3,9.6,3.9,8.2,47.7,0.0,0.1,0.0,1.8,2.7,68.4,2.0,3.2,5.1,1.8,0.7,0.2,1.3,1704.0,0.4507042253521127,0.18309859154929578,0.38497652582159625,0.0,0.004694835680751174,0.08450704225352113,0.1267605633802817,0.09389671361502347,0.15023474178403756,0.23943661971830985,0.08450704225352113,0.03286384976525822,0.009389671361502348,0.06103286384976526,False,False,True,False,False,False,True
41,16.6,4.6,1.7,4.4,37.9,0.8,2.2,38.2,0.4,0.6,61.5,0.6,1.2,1.7,1.6,0.7,0.2,0.8,680.6,0.27710843373493976,0.10240963855421686,0.26506024096385544,0.04819277108433735,0.13253012048192772,0.024096385542168676,0.03614457831325301,0.03614457831325301,0.07228915662650602,0.10240963855421686,0.0963855421686747,0.04216867469879518,0.012048192771084338,0.04819277108433735,False,True,False,False,False,True,False
67,13.6,4.6,2.0,4.7,42.3,0.1,0.4,25.0,0.5,0.7,72.9,1.0,1.6,2.6,1.8,0.6,0.3,0.9,911.1999999999999,0.3382352941176471,0.14705882352941177,0.3455882352941177,0.007352941176470589,0.029411764705882356,0.03676470588235294,0.05147058823529412,0.07352941176470588,0.11764705882352942,0.19117647058823534,0.13235294117647062,0.044117647058823525,0.022058823529411763,0.06617647058823531,False,True,False,False,False,False,True
66,27.9,11.7,3.6,8.9,40.8,0.3,1.3,20.2,4.2,4.8,87.3,0.8,2.0,2.8,3.4,1.3,0.2,1.9,1841.3999999999999,0.41935483870967744,0.12903225806451613,0.31899641577060933,0.010752688172043012,0.04659498207885305,0.15053763440860216,0.17204301075268819,0.028673835125448032,0.07168458781362008,0.1003584229390681,0.12186379928315413,0.04659498207885305,0.007168458781362008,0.06810035842293907,False,False,True,False,False,False,True
78,19.7,6.8,2.8,5.3,51.7,0.0,0.0,0.0,1.3,2.2,59.5,2.2,3.1,5.3,0.5,0.4,0.9,1.0,1536.6,0.34517766497461927,0.14213197969543145,0.26903553299492383,0.0,0.0,0.06598984771573604,0.11167512690355332,0.11167512690355332,0.15736040609137059,0.26903553299492383,0.02538071065989848,0.020304568527918784,0.045685279187817264,0.05076142131979696,False,True,False,False,False,False,True
73,25.6,14.5,5.5,12.1,45.1,1.6,4.3,37.4,2.0,2.4,81.4,1.0,1.9,2.9,1.6,0.8,0.1,1.0,1868.8000000000002,0.56640625,0.21484374999999997,0.47265624999999994,0.0625,0.16796874999999997,0.07812499999999999,0.09374999999999999,0.03906249999999999,0.07421874999999999,0.11328124999999999,0.0625,0.03125,0.00390625,0.03906249999999999,False,False,True,False,False,False,True
60,8.7,2.9,1.0,2.2,44.4,0.0,0.1,0.0,0.9,1.3,69.7,0.2,0.9,1.2,1.7,0.6,0.1,0.6,522.0,0.3333333333333333,0.11494252873563218,0.25287356321839083,0.0,0.011494252873563218,0.10344827586206896,0.14942528735632185,0.022988505747126436,0.10344827586206896,0.13793103448275862,0.19540229885057472,0.06896551724137931,0.011494252873563218,0.06896551724137931,True,False,False,False,False,False,True
54,6.0,2.3,0.9,2.5,33.8,0.2,0.8,31.0,0.3,0.5,63.0,0.1,0.5,0.6,0.6,0.2,0.0,0.5,324.0,0.3833333333333333,0.15,0.4166666666666667,0.03333333333333333,0.13333333333333333,0.049999999999999996,0.08333333333333333,0.016666666666666666,0.08333333333333333,0.09999999999999999,0.09999999999999999,0.03333333333333333,0.0,0.08333333333333333,True,False,False,False,False,True,False
79,34.4,22.0,8.2,17.5,46.8,0.4,1.1,36.7,5.2,6.4,81.0,2.0,3.9,5.9,4.2,1.0,0.2,3.4,2717.6,0.6395348837209303,0.2383720930232558,0.5087209302325582,0.011627906976744188,0.03197674418604651,0.15116279069767444,0.186046511627907,0.05813953488372093,0.11337209302325581,0.17151162790697677,0.12209302325581396,0.029069767441860465,0.005813953488372094,0.09883720930232558,False,False,False,True,False,False,True
82,36.8,16.0,6.2,13.3,46.6,0.6,2.3,26.7,3.0,4.0,74.2,2.3,3.0,5.4,6.6,2.3,0.6,3.6,3017.6,0.43478260869565216,0.16847826086956524,0.3614130434782609,0.016304347826086956,0.0625,0.08152173913043478,0.10869565217391304,0.0625,0.08152173913043478,0.14673913043478262,0.1793478260869565,0.0625,0.016304347826086956,0.09782608695652174,False,False,False,True,False,False,True
24,17.4,5.3,2.1,5.1,41.8,0.4,1.7,24.4,0.6,1.0,60.0,0.3,1.6,1.8,0.8,1.0,0.4,1.1,417.59999999999997,0.3045977011494253,0.12068965517241381,0.2931034482758621,0.022988505747126443,0.09770114942528736,0.034482758620689655,0.0574712643678161,0.017241379310344827,0.09195402298850577,0.10344827586206898,0.04597701149425289,0.0574712643678161,0.022988505747126443,0.06321839080459771,False,True,False,False,True,False,False
82,20.7,8.3,3.2,6.3,50.7,0.0,0.0,0.0,1.9,3.1,60.7,2.1,3.6,5.7,0.7,0.5,0.8,1.4,1697.3999999999999,0.4009661835748793,0.15458937198067635,0.30434782608695654,0.0,0.0,0.09178743961352656,0.14975845410628022,0.10144927536231886,0.17391304347826086,0.27536231884057977,0.03381642512077295,0.02415458937198068,0.03864734299516909,0.0676328502415459,False,False,True,False,False,False,True
21,7.4,3.8,1.2,3.2,38.2,0.7,1.9,38.5,0.6,0.6,92.3,0.1,0.4,0.5,1.2,0.2,0.0,0.5,155.4,0.5135135135135135,0.16216216216216214,0.43243243243243246,0.09459459459459459,0.25675675675675674,0.08108108108108107,0.08108108108108107,0.013513513513513514,0.05405405405405406,0.06756756756756757,0.16216216216216214,0.02702702702702703,0.0,0.06756756756756757,True,False,False,False,True,False,False
35,12.6,4.4,1.9,4.0,47.5,0.0,0.1,0.0,0.6,0.8,75.0,0.9,2.0,2.9,0.6,0.5,0.5,0.5,441.0,0.3492063492063492,0.15079365079365079,0.31746031746031744,0.0,0.007936507936507936,0.047619047619047616,0.06349206349206349,0.07142857142857142,0.15873015873015872,0.23015873015873015,0.047619047619047616,0.03968253968253968,0.03968253968253968,0.03968253968253968,False,True,False,False,False,True,False
70,15.1,4.8,2.0,4.6,43.0,0.0,0.0,0.0,0.8,1.6,52.3,1.7,2.8,4.5,0.7,0.6,0.4,1.3,1057.0,0.31788079470198677,0.13245033112582782,0.304635761589404,0.0,0.0,0.052980132450331126,0.10596026490066225,0.11258278145695365,0.18543046357615894,0.2980132450331126,0.046357615894039736,0.039735099337748346,0.026490066225165563,0.08609271523178808,False,True,False,False,False,False,True
59,25.0,11.9,4.5,10.1,44.8,0.6,2.1,31.4,2.2,2.7,82.9,0.9,2.3,3.2,3.5,0.9,0.2,1.6,1475.0,0.47600000000000003,0.18,0.40399999999999997,0.024,0.084,0.08800000000000001,0.10800000000000001,0.036000000000000004,0.092,0.128,0.14,0.036000000000000004,0.008,0.064,False,False,True,False,False,False,True
78,23.5,8.4,3.8,8.3,46.2,0.2,0.4,46.7,0.6,0.8,67.2,1.0,1.8,2.8,2.5,0.7,0.1,0.9,1833.0,0.3574468085106383,0.16170212765957445,0.3531914893617022,0.00851063829787234,0.01702127659574468,0.02553191489361702,0.03404255319148936,0.0425531914893617,0.07659574468085106,0.11914893617021276,0.10638297872340426,0.02978723404255319,0.00425531914893617,0.03829787234042553,False,False,True,False,False,False,True
82,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,1.3,0.7,0.2,1.1,1303.8,0.3584905660377359,0.12578616352201258,0.32075471698113206,0.03773584905660377,0.11320754716981132,0.06289308176100629,0.07547169811320754,0.05031446540880504,0.11320754716981132,0.16352201257861637,0.08176100628930819,0.0440251572327044,0.01257861635220126,0.06918238993710692,False,True,False,False,False,False,True
37,7.3,2.8,1.2,2.6,44.3,0.1,0.3,18.2,0.5,0.6,81.0,0.4,0.7,1.1,0.3,0.2,0.1,0.5,270.09999999999997,0.3835616438356165,0.16438356164383564,0.35616438356164387,0.013698630136986304,0.04109589041095891,0.06849315068493152,0.08219178082191782,0.054794520547945216,0.09589041095890412,0.15068493150684933,0.04109589041095891,0.027397260273972608,0.013698630136986304,0.06849315068493152,True,False,False,False,False,True,False
55,8.4,2.7,1.0,2.5,41.2,0.0,0.1,0.0,0.7,1.5,43.5,0.5,1.2,1.7,0.3,0.4,0.4,0.6,462.0,0.32142857142857145,0.11904761904761904,0.2976190476190476,0.0,0.011904761904761904,0.08333333333333333,0.17857142857142858,0.05952380952380952,0.14285714285714285,0.20238095238095238,0.03571428571428571,0.047619047619047616,0.047619047619047616,0.07142857142857142,True,False,False,False,False,True,False
49,11.1,4.6,2.1,4.5,45.9,0.1,0.4,22.2,0.4,0.6,64.3,0.3,0.6,0.8,1.4,0.5,0.0,1.1,543.9,0.4144144144144144,0.1891891891891892,0.40540540540540543,0.00900900900900901,0.03603603603603604,0.03603603603603604,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.07207207207207209,0.12612612612612611,0.04504504504504505,0.0,0.09909909909909911,False,True,False,False,False,True,False
82,27.9,9.8,4.2,9.8,43.3,0.0,0.0,0.0,1.4,2.1,65.1,2.2,4.0,6.2,1.1,0.7,0.9,1.7,2287.7999999999997,0.3512544802867384,0.15053763440860218,0.3512544802867384,0.0,0.0,0.05017921146953405,0.07526881720430109,0.07885304659498209,0.14336917562724016,0.22222222222222227,0.039426523297491044,0.025089605734767026,0.03225806451612904,0.060931899641577074,False,False,True,False,False,False,True
73,23.1,8.1,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,0.8,3.4,4.2,1.6,0.8,0.2,1.6,1686.3000000000002,0.3506493506493506,0.13419913419913418,0.3549783549783549,0.03896103896103896,0.12121212121212119,0.04761904761904762,0.060606060606060594,0.03463203463203463,0.14718614718614717,0.18181818181818182,0.06926406926406926,0.03463203463203463,0.008658008658008658,0.06926406926406926,False,False,True,False,False,False,True
72,29.0,12.6,4.8,12.2,39.4,1.0,3.4,28.4,2.0,3.1,66.2,1.9,3.7,5.6,1.5,0.6,1.2,1.6,2088.0,0.43448275862068964,0.16551724137931031,0.4206896551724138,0.034482758620689655,0.11724137931034483,0.06896551724137931,0.10689655172413794,0.06551724137931034,0.12758620689655173,0.19310344827586207,0.05172413793103448,0.02068965517241379,0.04137931034482758,0.05517241379310345,False,False,True,False,False,False,True
75,15.1,2.8,1.0,3.4,30.8,0.4,1.4,26.4,0.4,0.6,64.4,0.3,1.1,1.4,3.2,0.9,0.1,1.2,1132.5,0.18543046357615894,0.06622516556291391,0.2251655629139073,0.026490066225165563,0.09271523178807947,0.026490066225165563,0.039735099337748346,0.019867549668874173,0.0728476821192053,0.09271523178807947,0.2119205298013245,0.059602649006622516,0.006622516556291391,0.07947019867549669,False,True,False,False,False,False,True
42,10.4,3.8,1.5,3.4,42.4,0.1,0.2,37.5,0.8,1.3,58.9,0.7,0.7,1.5,1.6,0.3,0.2,0.6,436.8,0.36538461538461536,0.14423076923076922,0.32692307692307687,0.009615384615384616,0.019230769230769232,0.07692307692307693,0.125,0.0673076923076923,0.0673076923076923,0.14423076923076922,0.15384615384615385,0.028846153846153844,0.019230769230769232,0.05769230769230769,False,True,False,False,False,True,False
53,11.2,2.7,1.1,2.5,43.3,0.0,0.0,0.0,0.5,0.7,75.0,1.0,1.3,2.3,0.5,0.4,0.4,0.5,593.5999999999999,0.24107142857142866,0.09821428571428574,0.22321428571428575,0.0,0.0,0.04464285714285715,0.0625,0.0892857142857143,0.1160714285714286,0.20535714285714288,0.04464285714285715,0.035714285714285726,0.035714285714285726,0.04464285714285715,False,True,False,False,False,True,False
57,11.6,3.6,1.5,3.2,47.3,0.0,0.0,0.0,0.6,0.9,66.7,1.0,2.1,3.1,0.1,0.1,1.1,0.4,661.1999999999999,0.31034482758620696,0.12931034482758622,0.2758620689655173,0.0,0.0,0.05172413793103448,0.07758620689655174,0.08620689655172414,0.18103448275862072,0.26724137931034486,0.008620689655172415,0.008620689655172415,0.09482758620689656,0.03448275862068966,False,True,False,False,False,False,True
